timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,Hostname,IdleTime,Connect
1482527017113,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017116,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017118,3,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017120,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017122,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017124,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017126,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017126,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017129,1,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017129,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017131,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017131,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017133,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017135,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017137,4,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017137,6,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,6,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017141,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017144,2,Home Page,200,OK,grupo1 1-3,text,true,,236,183,3,3,http://192.168.56.104/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527017144,3,Home Page,200,OK,grupo1 1-1,text,true,,236,183,3,3,http://192.168.56.104/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
