timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,Hostname,IdleTime,Connect
1482527055313,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055315,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055318,3,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,3,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055321,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055316,8,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,8,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055325,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055323,5,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,5,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055326,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055328,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055328,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055330,1,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055330,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055332,1,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055333,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055335,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055333,4,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,4,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055337,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055337,2,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055339,1,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055339,1,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055340,1,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055340,2,Home Page,200,OK,grupo1 1-1,text,true,,236,183,2,2,http://192.168.56.102/,,2,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
1482527055341,1,Home Page,200,OK,grupo1 1-2,text,true,,236,183,2,2,http://192.168.56.102/,,1,ISO-8859-1,alvarogl-SATELLITE-S50-B,0,0
